Customer_ID,Country,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Credit_Score,Monthly_Income,Debt_to_Income_Ratio,Employment_Length_Years,Current_Employment_Status,Number_of_Dependents,Loan_Status,Days_Past_Due,Previous_Loans,Previous_Defaults,Monthly_Payment,Risk_Score
CUST000969,Nigeria,Education,8208.73,26.39,12,511,5553.256,0.396,4.8,Business Owner,5,Completed,0.0,0,0,864.58448725,35.5
CUST000970,Nigeria,Personal,5453.86,41.78,3,666,2353.7560000000003,0.29,18.7,Business Owner,1,Late,18.0,0,0,2577.494236,131.1
CUST000971,USA,Education,7131.4,24.36,24,540,1599.95,0.351,10.4,Employed,4,Completed,0.0,3,0,369.52537666666666,100.9
CUST000972,India,Personal,3212.07,28.07,12,502,1004.718,0.403,7.3,Self-Employed,4,Completed,0.0,0,0,342.80817075,46.4
CUST000973,USA,Business,4764.56,15.53,24,576,2199.53,0.38,17.5,Employed,0,Defaulted,95.0,4,0,229.35400700000002,147.1
CUST000974,Nigeria,Personal,8234.21,26.32,12,769,718.0,0.343,7.9,Employed,1,Active,0.0,1,0,866.7878393333332,92.1
CUST000975,India,Education,4646.73,38.07,3,745,457.599,0.352,6.7,Self-Employed,3,Active,0.0,3,0,2138.5800369999997,102.8
CUST000976,India,Education,3642.2,31.66,24,674,1110.021,0.188,4.1,Employed,5,Active,0.0,2,2,199.80502166666665,-10.9
CUST000977,Nigeria,Education,4992.7,38.05,6,497,848.116,0.506,7.6,Employed,1,Completed,0.0,1,0,1148.7370583333334,47.1
CUST000978,Nigeria,Business,8299.67,28.72,24,630,1934.536,0.371,6.3,Employed,4,Late,35.0,0,1,445.1389676666666,7.4
CUST000979,Nigeria,Business,3418.56,33.65,12,680,1959.804,0.166,13.5,Self-Employed,1,Defaulted,140.0,0,0,380.74212000000006,118.9
CUST000980,USA,Emergency,1820.24,14.95,3,668,5925.13,0.483,5.8,Business Owner,4,Active,0.0,2,0,697.4552933333333,67.5
CUST000981,USA,Education,7148.94,27.75,12,466,1946.54,0.566,11.5,Self-Employed,1,Completed,0.0,4,0,761.0642375000001,87.5
CUST000982,India,Personal,8277.18,24.97,24,561,1134.231,0.574,1.3,Self-Employed,3,Late,89.0,2,0,430.99966025000003,25.2
CUST000983,Nigeria,Business,1096.31,28.39,24,644,1635.88,0.285,3.8,Self-Employed,0,Defaulted,124.0,3,0,58.64801704166666,84.9
CUST000984,India,Education,2474.75,31.18,6,704,705.5219999999999,0.168,8.1,Employed,3,Defaulted,171.0,2,0,541.0628416666667,114.1
CUST000985,India,Education,1505.52,39.22,3,430,607.9799999999999,0.359,18.7,Business Owner,4,Active,0.0,0,1,698.6616479999999,50.6
CUST000986,India,Business,3544.62,14.79,3,634,1999.7699999999998,0.156,7.5,Self-Employed,5,Active,0.0,4,1,1356.2897659999999,75.3
CUST000987,India,Emergency,4558.47,36.09,24,664,1002.021,0.567,13.3,Self-Employed,5,Late,81.0,4,0,258.48424262500004,116.2
CUST000988,Nigeria,Business,7513.38,24.19,3,735,1638.7560000000003,0.192,5.1,Business Owner,2,Completed,0.0,5,1,3110.288874,79.8
CUST000989,India,Business,6546.36,25.43,6,719,592.8779999999999,0.226,2.5,Business Owner,3,Late,32.0,2,1,1368.516558,31.8
CUST000990,Nigeria,Personal,6247.19,16.61,12,708,648.116,0.303,1.2,Business Owner,1,Active,0.0,3,1,607.07068825,26.5
CUST000991,Nigeria,Personal,3588.51,24.43,3,570,896.9360000000001,0.292,6.1,Employed,0,Late,24.0,0,0,1488.3943310000002,58.3
CUST000992,USA,Emergency,8430.33,22.07,24,459,2801.72,0.497,3.2,Business Owner,1,Completed,0.0,1,0,428.787659625,22.2
CUST000993,Nigeria,Education,4765.74,17.57,12,611,700.364,0.328,3.5,Employed,1,Defaulted,142.0,4,0,466.92337649999996,85.8
CUST000994,USA,Business,9793.14,21.75,12,750,2966.32,0.185,15.2,Self-Employed,3,Defaulted,108.0,2,0,993.5956624999999,152.5
CUST000995,Nigeria,Emergency,6378.01,41.96,6,789,512.58,0.234,0.3,Employed,0,Defaulted,158.0,5,2,1509.037166,7.0
CUST000996,Nigeria,Personal,1350.02,18.95,24,721,681.0840000000001,0.355,11.2,Business Owner,2,Defaulted,114.0,3,0,66.91036625,122.6
CUST000997,Nigeria,Business,6794.16,37.4,3,693,1667.6400000000003,0.174,7.6,Employed,1,Active,0.0,3,0,3111.72528,119.9
CUST000998,USA,Education,3318.53,19.47,24,688,4031.51,0.406,10.1,Business Owner,0,Active,0.0,0,1,165.19365795833338,28.7
CUST000999,USA,Personal,6894.64,26.34,12,594,2450.53,0.383,11.3,Employed,2,Completed,0.0,4,0,725.8906813333334,117.6
CUST001000,India,Personal,789.45,20.29,24,637,537.615,0.457,6.3,Self-Employed,1,Completed,0.0,0,1,39.56789187500001,-0.5
